date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:42:09	35438/-1	---M--	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2019:42:09%20GMT	https://nest.com/blog/author/ben-bixby/	nest.com/blog/author/ben-bixby/index.html	(from https://nest.com/blog/2017/08/10/solar-eclipse-meet-the-nest-thermostat/)
12:42:10	115062/115062	---M--	200	added ('OK')	image/jpeg	etag:%22599b5bb2-1c176%22	https://nest.com/images/blog/images/2017-04-13/hero_2x.jpg	nest.com/images/blog/images/2017-04-13/hero_2x.jpg	(from https://nest.com/blog/2017/08/10/solar-eclipse-meet-the-nest-thermostat/)
12:42:11	110191/110191	---M--	200	added ('OK')	image/jpeg	etag:%22599b5bb2-1ae6f%22	https://nest.com/images/blog/images/2017-02-28/hero_2x.jpg	nest.com/images/blog/images/2017-02-28/hero_2x.jpg	(from https://nest.com/blog/2017/08/10/solar-eclipse-meet-the-nest-thermostat/)
12:42:11	38720/-1	---M--	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2019:42:10%20GMT	https://nest.com/blog/2017/02/28/the-nest-thermostat-earns-an-energy-star/	nest.com/blog/2017/02/28/the-nest-thermostat-earns-an-energy-star/index.html	(from https://nest.com/blog/2017/08/10/solar-eclipse-meet-the-nest-thermostat/)
12:42:12	100940/100940	---M--	200	added ('OK')	image/jpeg	etag:%22599b5bb2-18a4c%22	https://nest.com/images/blog/images/2017-06-15/hero.jpg	nest.com/images/blog/images/2017-06-15/hero.jpg	(from https://nest.com/blog/2017/06/15/ways-to-celebrate-day-of-the-dads/)
12:42:13	182634/182634	---M--	200	added ('OK')	image/jpeg	etag:%22599b5bb4-2c96a%22	https://nest.com/images/blog/images/2017-06-15/hero_2x.jpg	nest.com/images/blog/images/2017-06-15/hero_2x.jpg	(from https://nest.com/blog/2017/06/15/ways-to-celebrate-day-of-the-dads/)
12:42:14	90962/90962	---M--	200	added ('OK')	image/jpeg	etag:%22599b5bb2-16352%22	https://nest.com/images/blog/images/2017-06-15/01.jpg	nest.com/images/blog/images/2017-06-15/01.jpg	(from https://nest.com/blog/2017/06/15/ways-to-celebrate-day-of-the-dads/)
12:42:14	90357/90357	---M--	200	added ('OK')	image/jpeg	etag:%22599b5bb2-160f5%22	https://nest.com/images/blog/images/2017-06-15/02.jpg	nest.com/images/blog/images/2017-06-15/02.jpg	(from https://nest.com/blog/2017/06/15/ways-to-celebrate-day-of-the-dads/)
12:42:16	196530/196530	---M--	200	added ('OK')	image/jpeg	etag:%22599b5bb4-2ffb2%22	https://nest.com/images/blog/images/2017-06-15/03.jpg	nest.com/images/blog/images/2017-06-15/03.jpg	(from https://nest.com/blog/2017/06/15/ways-to-celebrate-day-of-the-dads/)
12:42:17	171102/171102	---M--	200	added ('OK')	image/jpeg	etag:%22599b5bb4-29c5e%22	https://nest.com/images/blog/images/2017-06-15/04.jpg	nest.com/images/blog/images/2017-06-15/04.jpg	(from https://nest.com/blog/2017/06/15/ways-to-celebrate-day-of-the-dads/)
12:42:17	13159/13159	---M--	200	added ('OK')	image/jpeg	etag:%22599b5b98-3367%22	https://nest.com/images/blog/authors/doug_sweeny.jpg	nest.com/images/blog/authors/doug_sweeny.jpg	(from https://nest.com/blog/2017/06/15/ways-to-celebrate-day-of-the-dads/)
12:42:19	89791/89791	---M--	200	added ('OK')	image/jpeg	etag:%22599b5bb2-15ebf%22	https://nest.com/images/blog/images/2017-05-31/hero_2x.jpg	nest.com/images/blog/images/2017-05-31/hero_2x.jpg	(from https://nest.com/blog/2017/06/15/ways-to-celebrate-day-of-the-dads/)
12:42:19	66461/-1	---M--	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2019:42:18%20GMT	https://nest.com/blog/author/doug-sweeny/	nest.com/blog/author/doug-sweeny/index.html	(from https://nest.com/blog/2017/06/15/ways-to-celebrate-day-of-the-dads/)
12:42:19	45400/45400	---M--	200	added ('OK')	image/jpeg	etag:%22599b5ba8-b158%22	https://nest.com/images/blog/images/2017-04-04/hero_2x.jpg	nest.com/images/blog/images/2017-04-04/hero_2x.jpg	(from https://nest.com/blog/2017/06/15/ways-to-celebrate-day-of-the-dads/)
12:42:20	49054/49054	---M--	200	added ('OK')	image/jpeg	etag:%22599b5ba8-bf9e%22	https://nest.com/images/blog/images/2017-05-31/hero.jpg	nest.com/images/blog/images/2017-05-31/hero.jpg	(from https://nest.com/blog/2017/05/31/the-security-camera-that-outsmarts-other-security-cameras/)
12:42:21	37471/37471	---M--	200	added ('OK')	image/jpeg	etag:%22599b5ba8-925f%22	https://nest.com/images/blog/images/2017-05-31/iphone.jpg	nest.com/images/blog/images/2017-05-31/iphone.jpg	(from https://nest.com/blog/2017/05/31/the-security-camera-that-outsmarts-other-security-cameras/)
12:42:22	8369/8369	---M--	200	added ('OK')	image/jpeg	etag:%22599b5b98-20b1%22	https://nest.com/images/blog/authors/maxime_veron.jpg	nest.com/images/blog/authors/maxime_veron.jpg	(from https://nest.com/blog/2017/05/31/the-security-camera-that-outsmarts-other-security-cameras/)
12:42:23	48872/-1	---M--	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2019:42:23%20GMT	https://nest.com/blog/author/maxime-veron/	nest.com/blog/author/maxime-veron/index.html	(from https://nest.com/blog/2017/05/31/the-security-camera-that-outsmarts-other-security-cameras/)
12:42:24	54909/54909	---M--	200	added ('OK')	image/jpeg	etag:%22599b5ba8-d67d%22	https://nest.com/images/blog/images/2017-04-13/hero.jpg	nest.com/images/blog/images/2017-04-13/hero.jpg	(from https://nest.com/blog/2017/04/13/we-heart-home/)
12:42:24	10074/10074	---M--	200	added ('OK')	image/jpeg	etag:%22599b5b98-275a%22	https://nest.com/images/blog/authors/matt_rogers.jpg	nest.com/images/blog/authors/matt_rogers.jpg	(from https://nest.com/blog/2017/04/13/we-heart-home/)
12:42:25	32129/32129	---M--	200	added ('OK')	image/jpeg	etag:%22599b5ba8-7d81%22	https://nest.com/images/blog/images/2017-04-04/hero.jpg	nest.com/images/blog/images/2017-04-04/hero.jpg	(from https://nest.com/blog/2017/04/04/hola-mexico/)
12:42:25	81147/-1	---M--	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2019:42:24%20GMT	https://nest.com/blog/author/matt-rogers/	nest.com/blog/author/matt-rogers/index.html	(from https://nest.com/blog/2017/04/13/we-heart-home/)
12:42:26	37230/-1	---M--	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2019:42:26%20GMT	https://nest.com/at/	nest.com/at/index.html	(from https://nest.com/blog/2017/04/04/hola-mexico/)
12:42:26	37919/-1	---M--	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2019:42:26%20GMT	https://nest.com/de/	nest.com/de/index.html	(from https://nest.com/blog/2017/04/04/hola-mexico/)
12:42:29	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Aug%202017%2019:42:27%20GMT	http://nest.com/careers/life-at-nest/	nest.com/careers/life-at-nest/index.html	(from http://nest.com/careers/)
12:42:29	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Aug%202017%2019:42:27%20GMT	http://nest.com/letter-from-the-ceo/	nest.com/letter-from-the-ceo/index.html	(from http://nest.com/letter-from-the-ceo)
12:42:29	39210/-1	---M--	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2019:42:26%20GMT	https://nest.com/it/	nest.com/it/index.html	(from https://nest.com/blog/2017/04/04/hola-mexico/)
12:42:29	37331/-1	---M--	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2019:42:26%20GMT	https://nest.com/es/	nest.com/es/index.html	(from https://nest.com/blog/2017/04/04/hola-mexico/)
